Side,Time
B,2018-01-11 19:38:15
S,2018-01-11 19:38:17
S,2018-01-11 19:39:04
B,2018-01-11 19:39:53
B,2018-01-11 19:40:01
B,2018-01-11 19:41:18
B,2018-01-11 19:41:27
B,2018-01-11 19:41:40
S,2018-01-11 19:42:02
S,2018-01-11 19:42:11
B,2018-01-11 19:42:29
B,2018-01-11 19:43:13
B,2018-01-11 19:43:14
S,2018-01-11 19:43:47
S,2018-01-11 19:44:18
S,2018-01-11 19:44:33
B,2018-01-11 19:44:47
S,2018-01-11 19:44:50
B,2018-01-11 19:44:58
S,2018-01-11 19:45:24
S,2018-01-11 19:45:37
S,2018-01-11 19:46:34
B,2018-01-11 19:46:54
B,2018-01-11 19:48:08
S,2018-01-11 19:50:06
B,2018-01-11 19:51:28
B,2018-01-11 19:52:08
B,2018-01-11 19:52:32
B,2018-01-11 19:53:07
B,2018-01-11 19:53:38
B,2018-01-11 19:54:28
B,2018-01-11 19:55:17
S,2018-01-11 19:55:26
B,2018-01-11 19:55:37
B,2018-01-11 19:55:53
S,2018-01-11 19:56:12
S,2018-01-11 19:56:55
S,2018-01-11 19:57:12
S,2018-01-11 19:57:16
B,2018-01-11 19:59:02
S,2018-01-11 19:59:11
S,2018-01-11 19:59:44
B,2018-01-11 19:59:57
B,2018-01-11 20:00:15
B,2018-01-11 20:00:32
S,2018-01-11 20:00:59
B,2018-01-11 20:01:02
S,2018-01-11 20:03:01
B,2018-01-11 20:03:53
B,2018-01-11 20:04:34
S,2018-01-11 20:04:53
B,2018-01-11 20:04:56
B,2018-01-11 20:05:28
B,2018-01-11 20:05:45
B,2018-01-11 20:06:14
B,2018-01-11 20:06:17
S,2018-01-11 20:08:16
S,2018-01-11 20:08:27
B,2018-01-11 20:08:39
S,2018-01-11 20:08:41
S,2018-01-11 20:09:23
S,2018-01-11 20:09:30
B,2018-01-11 20:09:56
B,2018-01-11 20:10:14
B,2018-01-11 20:11:17
S,2018-01-11 20:11:34
S,2018-01-11 20:12:04
B,2018-01-11 20:12:21
B,2018-01-11 20:13:11
S,2018-01-11 20:13:45
S,2018-01-11 20:14:11
B,2018-01-11 20:14:25
S,2018-01-11 20:14:49
S,2018-01-11 20:16:08
S,2018-01-11 20:16:23
S,2018-01-11 20:16:25
S,2018-01-11 20:16:31
S,2018-01-11 20:16:46
S,2018-01-11 20:17:01
B,2018-01-11 20:17:33
B,2018-01-11 20:18:03
S,2018-01-11 20:18:33
S,2018-01-11 20:20:20
S,2018-01-11 20:20:31
B,2018-01-11 20:20:46
B,2018-01-11 20:21:09
S,2018-01-11 20:21:13
B,2018-01-11 20:21:19
S,2018-01-11 20:21:27
S,2018-01-11 20:21:33
S,2018-01-11 20:22:39
S,2018-01-11 20:23:59
S,2018-01-11 20:24:12
S,2018-01-11 20:24:36
S,2018-01-11 20:24:43
B,2018-01-11 20:25:05
S,2018-01-11 20:25:48
B,2018-01-11 20:25:55
S,2018-01-11 20:26:51
S,2018-01-11 20:27:27
B,2018-01-11 20:27:45
B,2018-01-11 20:27:46
S,2018-01-11 20:27:58
B,2018-01-11 20:28:27
S,2018-01-11 20:29:18
S,2018-01-11 20:29:26
B,2018-01-11 20:30:28
B,2018-01-11 20:30:31
B,2018-01-11 20:30:32
B,2018-01-11 20:30:42
S,2018-01-11 20:30:46
B,2018-01-11 20:31:02
B,2018-01-11 20:31:27
B,2018-01-11 20:32:00
B,2018-01-11 20:32:08
B,2018-01-11 20:32:43
S,2018-01-11 20:34:19
S,2018-01-11 20:34:25
B,2018-01-11 20:34:30
B,2018-01-11 20:34:55
S,2018-01-11 20:35:48
B,2018-01-11 20:36:12
S,2018-01-11 20:36:24
S,2018-01-11 20:36:29
B,2018-01-11 20:36:55
S,2018-01-11 20:37:12
B,2018-01-11 20:37:20
B,2018-01-11 20:37:24
S,2018-01-11 20:37:38
S,2018-01-11 20:38:33
B,2018-01-11 20:38:53
S,2018-01-11 20:39:01
B,2018-01-11 20:40:43
S,2018-01-11 20:41:42
S,2018-01-11 20:41:45
B,2018-01-11 20:42:03
B,2018-01-11 20:42:10
B,2018-01-11 20:42:53
S,2018-01-11 20:42:59
B,2018-01-11 20:43:29
B,2018-01-11 20:43:36
S,2018-01-11 20:44:22
S,2018-01-11 20:44:36
B,2018-01-11 20:44:55
B,2018-01-11 20:45:04
B,2018-01-11 20:45:20
B,2018-01-11 20:45:21
S,2018-01-11 20:45:25
S,2018-01-11 20:45:29
B,2018-01-11 20:45:57
B,2018-01-11 20:45:58
B,2018-01-11 20:46:08
S,2018-01-11 20:46:19
B,2018-01-11 20:46:26
B,2018-01-11 20:47:48
S,2018-01-11 20:49:17
S,2018-01-11 20:49:54
B,2018-01-11 20:50:13
B,2018-01-11 20:50:41
S,2018-01-11 20:50:52
B,2018-01-11 20:51:03
B,2018-01-11 20:52:20
S,2018-01-11 20:52:21
S,2018-01-11 20:52:32
S,2018-01-11 20:53:25
B,2018-01-11 20:53:38
S,2018-01-11 20:54:33
S,2018-01-11 20:55:38
B,2018-01-11 20:56:00
B,2018-01-11 20:56:21
S,2018-01-11 20:57:11
S,2018-01-11 20:57:13
B,2018-01-11 20:57:22
B,2018-01-11 20:58:26
S,2018-01-11 20:59:12
S,2018-01-11 20:59:28
B,2018-01-11 21:00:55
S,2018-01-11 21:01:10
B,2018-01-11 21:01:24
S,2018-01-11 21:02:29
B,2018-01-11 21:04:00
B,2018-01-11 21:04:09
S,2018-01-11 21:04:23
S,2018-01-11 21:04:55
B,2018-01-11 21:05:13
S,2018-01-11 21:05:30
S,2018-01-11 21:06:05
S,2018-01-11 21:06:22
B,2018-01-11 21:06:56
S,2018-01-11 21:07:24
S,2018-01-11 21:07:26
B,2018-01-11 21:07:37
S,2018-01-11 21:07:47
S,2018-01-11 21:07:48
B,2018-01-11 21:08:20
B,2018-01-11 21:09:10
S,2018-01-11 21:09:20
S,2018-01-11 21:09:38
B,2018-01-11 21:09:51
B,2018-01-11 21:10:25
S,2018-01-11 21:11:22
S,2018-01-11 21:11:47
S,2018-01-11 21:12:37
B,2018-01-11 21:12:48
S,2018-01-11 21:14:02
B,2018-01-11 21:15:38
B,2018-01-11 21:15:40
B,2018-01-11 21:16:53
S,2018-01-11 21:18:02
S,2018-01-11 21:18:08
S,2018-01-11 21:18:57
B,2018-01-11 21:19:08
S,2018-01-11 21:20:59
B,2018-01-11 21:21:23
B,2018-01-11 21:21:26
B,2018-01-11 21:21:36
B,2018-01-11 21:21:45
B,2018-01-11 21:22:02
B,2018-01-11 21:22:27
S,2018-01-11 21:22:35
B,2018-01-11 21:22:57
S,2018-01-11 21:23:26
B,2018-01-11 21:23:31
S,2018-01-11 21:24:57
S,2018-01-11 21:25:23
S,2018-01-11 21:26:47
S,2018-01-11 21:26:53
B,2018-01-11 21:28:09
B,2018-01-11 21:29:13
B,2018-01-11 21:29:30
B,2018-01-11 21:29:35
S,2018-01-11 21:29:36
S,2018-01-11 21:29:43
S,2018-01-11 21:30:47
B,2018-01-11 21:30:58
S,2018-01-11 21:30:59
B,2018-01-11 21:31:08
S,2018-01-11 21:31:25
S,2018-01-11 21:31:30
S,2018-01-11 21:31:38
S,2018-01-11 21:32:39
S,2018-01-11 21:33:00
B,2018-01-11 21:33:19
S,2018-01-11 21:33:22
B,2018-01-11 21:33:36
B,2018-01-11 21:33:45
B,2018-01-11 21:33:59
B,2018-01-11 21:34:23
B,2018-01-11 21:35:29
B,2018-01-11 21:35:58
B,2018-01-11 21:36:06
B,2018-01-11 21:36:22
S,2018-01-11 21:36:32
S,2018-01-11 21:36:45
B,2018-01-11 21:37:18
B,2018-01-11 21:37:33
B,2018-01-11 21:38:05
S,2018-01-11 21:38:11
S,2018-01-11 21:38:50
B,2018-01-11 21:39:30
B,2018-01-11 21:39:32
S,2018-01-11 21:39:34
S,2018-01-11 21:39:50
B,2018-01-11 21:40:08
B,2018-01-11 21:40:23
B,2018-01-11 21:40:47
B,2018-01-11 21:41:18
S,2018-01-11 21:42:29
S,2018-01-11 21:42:41
B,2018-01-11 21:43:37
B,2018-01-11 21:44:42
B,2018-01-11 21:44:50
S,2018-01-11 21:45:07
B,2018-01-11 21:45:37
B,2018-01-11 21:46:10
B,2018-01-11 21:47:04
S,2018-01-11 21:47:33
B,2018-01-11 21:48:42
S,2018-01-11 21:48:46
B,2018-01-11 21:49:32
B,2018-01-11 21:49:57
B,2018-01-11 21:50:12
S,2018-01-11 21:50:19
B,2018-01-11 21:50:48
B,2018-01-11 21:50:56
S,2018-01-11 21:51:53
S,2018-01-11 21:52:00
S,2018-01-11 21:52:21
B,2018-01-11 21:52:38
S,2018-01-11 21:52:42
B,2018-01-11 21:52:49
S,2018-01-11 21:52:52
S,2018-01-11 21:53:09
S,2018-01-11 21:53:36
B,2018-01-11 21:53:54
B,2018-01-11 21:54:15
B,2018-01-11 21:54:41
B,2018-01-11 21:56:43
B,2018-01-11 21:56:51
B,2018-01-11 21:56:54
B,2018-01-11 21:58:15
B,2018-01-11 21:58:36
B,2018-01-11 21:59:01
S,2018-01-11 22:00:06
S,2018-01-11 22:00:42
B,2018-01-11 22:00:54
B,2018-01-11 22:00:57
B,2018-01-11 22:02:25
B,2018-01-11 22:03:12
S,2018-01-11 22:04:18
S,2018-01-11 22:04:26
B,2018-01-11 22:04:43
S,2018-01-11 22:05:09
S,2018-01-11 22:05:24
B,2018-01-11 22:05:44
B,2018-01-11 22:05:48
B,2018-01-11 22:05:54
B,2018-01-11 22:06:27
S,2018-01-11 22:07:03
B,2018-01-11 22:09:01
S,2018-01-11 22:09:46
B,2018-01-11 22:10:18
S,2018-01-11 22:10:25
B,2018-01-11 22:11:10
B,2018-01-11 22:12:00
S,2018-01-11 22:12:42
S,2018-01-11 22:13:58
S,2018-01-11 22:14:21
B,2018-01-11 22:14:54
S,2018-01-11 22:15:05
S,2018-01-11 22:15:36
S,2018-01-11 22:16:06
S,2018-01-11 22:18:00
S,2018-01-11 22:18:55
S,2018-01-11 22:19:01
S,2018-01-11 22:19:36
S,2018-01-11 22:19:43
S,2018-01-11 22:19:59
B,2018-01-11 22:21:00
B,2018-01-11 22:22:00
S,2018-01-11 22:23:02
B,2018-01-11 22:23:15
B,2018-01-11 22:23:33
S,2018-01-11 22:24:20
S,2018-01-11 22:25:33
S,2018-01-11 22:26:03
S,2018-01-11 22:26:16
S,2018-01-11 22:26:21
S,2018-01-11 22:27:11
B,2018-01-11 22:27:25
S,2018-01-11 22:27:30
B,2018-01-11 22:27:35
S,2018-01-11 22:27:39
S,2018-01-11 22:28:03
B,2018-01-11 22:28:54
S,2018-01-11 22:28:58
S,2018-01-11 22:29:09
B,2018-01-11 22:30:22
S,2018-01-11 22:30:27
B,2018-01-11 22:32:57
S,2018-01-11 22:33:05
S,2018-01-11 22:33:39
B,2018-01-11 22:33:43
S,2018-01-11 22:33:50
B,2018-01-11 22:34:23
B,2018-01-11 22:35:30
B,2018-01-11 22:36:22
S,2018-01-11 22:37:45
S,2018-01-11 22:37:50
B,2018-01-11 22:38:34
S,2018-01-11 22:38:41
S,2018-01-11 22:39:17
S,2018-01-11 22:39:22
B,2018-01-11 22:40:11
S,2018-01-11 22:41:06
B,2018-01-11 22:41:11
S,2018-01-11 22:41:17
S,2018-01-11 22:41:59
B,2018-01-11 22:42:09
S,2018-01-11 22:42:39
B,2018-01-11 22:43:32
S,2018-01-11 22:43:49
B,2018-01-11 22:44:20
S,2018-01-11 22:45:06
S,2018-01-11 22:45:11
S,2018-01-11 22:45:28
B,2018-01-11 22:45:44
B,2018-01-11 22:46:06
B,2018-01-11 22:46:16
S,2018-01-11 22:46:37
B,2018-01-11 22:48:14
B,2018-01-11 22:48:20
B,2018-01-11 22:49:53
B,2018-01-11 22:50:36
B,2018-01-11 22:50:42
B,2018-01-11 22:50:43
B,2018-01-11 22:50:49
B,2018-01-11 22:51:00
B,2018-01-11 22:51:36
B,2018-01-11 22:52:32
S,2018-01-11 22:53:25
S,2018-01-11 22:53:39
B,2018-01-11 22:54:30
S,2018-01-11 22:54:56
S,2018-01-11 22:54:58
B,2018-01-11 22:55:01
B,2018-01-11 22:55:41
B,2018-01-11 22:55:49
S,2018-01-11 22:56:39
B,2018-01-11 22:56:44
S,2018-01-11 22:57:16
B,2018-01-11 22:57:41
S,2018-01-11 22:57:49
S,2018-01-11 22:57:54
B,2018-01-11 22:58:15
B,2018-01-11 22:58:16
S,2018-01-11 22:58:22
S,2018-01-11 22:59:14
B,2018-01-11 23:00:43
B,2018-01-11 23:00:58
S,2018-01-11 23:01:02
B,2018-01-11 23:01:34
S,2018-01-11 23:02:21
B,2018-01-11 23:03:37
B,2018-01-11 23:03:43
B,2018-01-11 23:04:18
S,2018-01-11 23:04:45
B,2018-01-11 23:04:58
S,2018-01-11 23:05:31
B,2018-01-11 23:05:57
S,2018-01-11 23:06:13
S,2018-01-11 23:06:25
B,2018-01-11 23:06:42
S,2018-01-11 23:07:45
S,2018-01-11 23:08:41
S,2018-01-11 23:09:58
S,2018-01-11 23:11:28
B,2018-01-11 23:12:00
B,2018-01-11 23:13:05
B,2018-01-11 23:13:14
S,2018-01-11 23:13:27
S,2018-01-11 23:13:52
B,2018-01-11 23:14:19
B,2018-01-11 23:14:23
S,2018-01-11 23:14:59
B,2018-01-11 23:15:00
B,2018-01-11 23:15:15
S,2018-01-11 23:15:34
B,2018-01-11 23:15:39
S,2018-01-11 23:17:51
B,2018-01-11 23:18:38
S,2018-01-11 23:19:16
S,2018-01-11 23:19:44
S,2018-01-11 23:20:00
S,2018-01-11 23:20:20
S,2018-01-11 23:20:28
B,2018-01-11 23:21:12
B,2018-01-11 23:21:21
B,2018-01-11 23:21:26
S,2018-01-11 23:21:31
B,2018-01-11 23:21:59
S,2018-01-11 23:22:19
S,2018-01-11 23:23:25
B,2018-01-11 23:23:45
S,2018-01-11 23:24:37
B,2018-01-11 23:24:39
S,2018-01-11 23:25:23
S,2018-01-11 23:25:40
B,2018-01-11 23:25:48
S,2018-01-11 23:26:05
B,2018-01-11 23:26:21
S,2018-01-11 23:26:22
B,2018-01-11 23:27:21
S,2018-01-11 23:27:30
B,2018-01-11 23:27:55
B,2018-01-11 23:28:01
S,2018-01-11 23:29:40
B,2018-01-11 23:30:02
S,2018-01-11 23:31:07
S,2018-01-11 23:31:11
B,2018-01-11 23:31:30
B,2018-01-11 23:31:40
B,2018-01-11 23:31:45
B,2018-01-11 23:31:49
B,2018-01-11 23:32:27
S,2018-01-11 23:33:29
B,2018-01-11 23:33:37
S,2018-01-11 23:33:48
B,2018-01-11 23:34:00
B,2018-01-11 23:34:47
B,2018-01-11 23:34:54
S,2018-01-11 23:35:55
B,2018-01-11 23:35:57
S,2018-01-11 23:36:07
S,2018-01-11 23:36:18
S,2018-01-11 23:36:31
B,2018-01-11 23:36:55
S,2018-01-11 23:37:21
B,2018-01-11 23:38:07
S,2018-01-11 23:38:24
B,2018-01-11 23:38:34
S,2018-01-11 23:38:57
B,2018-01-11 23:39:51
B,2018-01-11 23:40:41
B,2018-01-11 23:40:44
S,2018-01-11 23:41:09
S,2018-01-11 23:41:25
B,2018-01-11 23:41:32
S,2018-01-11 23:41:43
S,2018-01-11 23:41:52
S,2018-01-11 23:42:19
S,2018-01-11 23:42:23
S,2018-01-11 23:42:39
S,2018-01-11 23:42:54
S,2018-01-11 23:43:39
B,2018-01-11 23:43:45
B,2018-01-11 23:44:08
S,2018-01-11 23:44:21
B,2018-01-11 23:44:59
B,2018-01-11 23:45:14
B,2018-01-11 23:46:59
S,2018-01-11 23:47:25
S,2018-01-11 23:48:10
S,2018-01-11 23:48:14
S,2018-01-11 23:48:54
S,2018-01-11 23:48:57
B,2018-01-11 23:48:58
S,2018-01-11 23:49:13
B,2018-01-11 23:49:47
S,2018-01-11 23:50:52
B,2018-01-11 23:51:04
S,2018-01-11 23:51:13
S,2018-01-11 23:51:22
S,2018-01-11 23:51:27
S,2018-01-11 23:51:28
S,2018-01-11 23:51:36
S,2018-01-11 23:52:07
B,2018-01-11 23:52:17
S,2018-01-11 23:52:35
B,2018-01-11 23:54:54
S,2018-01-11 23:55:00
B,2018-01-11 23:55:02
B,2018-01-11 23:55:15
B,2018-01-11 23:55:18
B,2018-01-11 23:55:28
B,2018-01-11 23:56:17
B,2018-01-11 23:56:18
S,2018-01-11 23:56:22
B,2018-01-11 23:56:27
S,2018-01-11 23:56:31
S,2018-01-11 23:56:55
B,2018-01-11 23:57:06
B,2018-01-11 23:58:02
S,2018-01-11 23:58:04
B,2018-01-11 23:58:05
B,2018-01-11 23:59:21
B,2018-01-12 00:00:26
B,2018-01-12 00:01:19
B,2018-01-12 00:01:36
B,2018-01-12 00:01:51
B,2018-01-12 00:02:45
S,2018-01-12 00:02:53
B,2018-01-12 00:02:56
S,2018-01-12 00:04:09
S,2018-01-12 00:05:01
S,2018-01-12 00:05:13
S,2018-01-12 00:06:41
B,2018-01-12 00:07:06
S,2018-01-12 00:07:15
S,2018-01-12 00:07:19
S,2018-01-12 00:07:20
S,2018-01-12 00:07:33
S,2018-01-12 00:08:00
B,2018-01-12 00:08:51
B,2018-01-12 00:09:02
S,2018-01-12 00:10:15
B,2018-01-12 00:10:29
B,2018-01-12 00:11:27
S,2018-01-12 00:12:06
S,2018-01-12 00:12:07
S,2018-01-12 00:12:23
B,2018-01-12 00:12:29
S,2018-01-12 00:12:37
B,2018-01-12 00:12:56
B,2018-01-12 00:13:16
B,2018-01-12 00:13:21
S,2018-01-12 00:14:58
B,2018-01-12 00:15:29
S,2018-01-12 00:16:49
S,2018-01-12 00:17:50
S,2018-01-12 00:18:21
S,2018-01-12 00:18:30
S,2018-01-12 00:19:32
B,2018-01-12 00:19:43
B,2018-01-12 00:20:48
B,2018-01-12 00:22:30
B,2018-01-12 00:22:59
B,2018-01-12 00:23:08
S,2018-01-12 00:23:33
S,2018-01-12 00:24:34
B,2018-01-12 00:24:37
B,2018-01-12 00:25:14
B,2018-01-12 00:25:43
S,2018-01-12 00:26:01
S,2018-01-12 00:26:12
S,2018-01-12 00:26:21
B,2018-01-12 00:27:59
B,2018-01-12 00:28:04
B,2018-01-12 00:28:09
B,2018-01-12 00:28:19
S,2018-01-12 00:28:53
B,2018-01-12 00:28:55
B,2018-01-12 00:29:08
B,2018-01-12 00:29:43
S,2018-01-12 00:30:05
S,2018-01-12 00:30:23
B,2018-01-12 00:31:31
S,2018-01-12 00:32:50
S,2018-01-12 00:33:00
S,2018-01-12 00:35:00
S,2018-01-12 00:36:25
S,2018-01-12 00:36:52
B,2018-01-12 00:36:53
B,2018-01-12 00:37:01
B,2018-01-12 00:37:42
S,2018-01-12 00:38:27
S,2018-01-12 00:38:43
S,2018-01-12 00:38:53
S,2018-01-12 00:39:04
B,2018-01-12 00:39:08
B,2018-01-12 00:39:57
B,2018-01-12 00:40:07
B,2018-01-12 00:40:26
B,2018-01-12 00:40:30
B,2018-01-12 00:40:33
S,2018-01-12 00:40:40
S,2018-01-12 00:40:43
B,2018-01-12 00:40:47
S,2018-01-12 00:41:16
B,2018-01-12 00:42:32
B,2018-01-12 00:42:35
S,2018-01-12 00:42:41
B,2018-01-12 00:42:46
B,2018-01-12 00:42:47
B,2018-01-12 00:43:37
S,2018-01-12 00:43:41
S,2018-01-12 00:44:26
S,2018-01-12 00:44:58
S,2018-01-12 00:45:00
B,2018-01-12 00:45:25
S,2018-01-12 00:45:35
S,2018-01-12 00:45:47
S,2018-01-12 00:45:51
B,2018-01-12 00:46:09
S,2018-01-12 00:47:23
S,2018-01-12 00:47:59
B,2018-01-12 00:48:48
B,2018-01-12 00:49:07
B,2018-01-12 00:49:14
B,2018-01-12 00:49:27
S,2018-01-12 00:49:35
B,2018-01-12 00:50:05
S,2018-01-12 00:50:13
S,2018-01-12 00:50:19
S,2018-01-12 00:51:26
S,2018-01-12 00:51:51
S,2018-01-12 00:51:55
B,2018-01-12 00:54:20
S,2018-01-12 00:54:46
S,2018-01-12 00:55:48
S,2018-01-12 00:55:53
B,2018-01-12 00:56:15
S,2018-01-12 00:57:00
S,2018-01-12 00:57:16
B,2018-01-12 00:57:22
S,2018-01-12 00:59:11
S,2018-01-12 00:59:46
B,2018-01-12 00:59:52
S,2018-01-12 00:59:53
S,2018-01-12 01:00:05
S,2018-01-12 01:00:11
S,2018-01-12 01:00:25
S,2018-01-12 01:00:45
B,2018-01-12 01:01:11
B,2018-01-12 01:01:23
B,2018-01-12 01:02:29
S,2018-01-12 01:03:22
S,2018-01-12 01:04:49
S,2018-01-12 01:04:58
B,2018-01-12 01:05:00
S,2018-01-12 01:05:41
S,2018-01-12 01:06:24
S,2018-01-12 01:06:27
B,2018-01-12 01:07:05
B,2018-01-12 01:07:07
S,2018-01-12 01:07:47
S,2018-01-12 01:08:44
S,2018-01-12 01:08:58
B,2018-01-12 01:09:21
B,2018-01-12 01:09:26
B,2018-01-12 01:10:20
S,2018-01-12 01:10:27
B,2018-01-12 01:11:41
S,2018-01-12 01:12:10
S,2018-01-12 01:12:26
B,2018-01-12 01:12:27
S,2018-01-12 01:13:46
B,2018-01-12 01:14:10
S,2018-01-12 01:14:12
S,2018-01-12 01:14:20
B,2018-01-12 01:14:24
S,2018-01-12 01:14:36
S,2018-01-12 01:15:05
S,2018-01-12 01:16:05
S,2018-01-12 01:16:06
S,2018-01-12 01:16:24
S,2018-01-12 01:16:46
S,2018-01-12 01:17:22
S,2018-01-12 01:17:26
B,2018-01-12 01:17:30
B,2018-01-12 01:18:06
S,2018-01-12 01:19:12
S,2018-01-12 01:19:20
B,2018-01-12 01:19:22
S,2018-01-12 01:19:23
B,2018-01-12 01:19:25
B,2018-01-12 01:19:44
B,2018-01-12 01:20:51
S,2018-01-12 01:20:57
S,2018-01-12 01:21:56
S,2018-01-12 01:22:15
B,2018-01-12 01:22:23
B,2018-01-12 01:23:34
B,2018-01-12 01:23:37
S,2018-01-12 01:24:19
B,2018-01-12 01:24:33
B,2018-01-12 01:24:40
S,2018-01-12 01:25:19
B,2018-01-12 01:25:42
B,2018-01-12 01:26:25
S,2018-01-12 01:26:48
S,2018-01-12 01:26:59
B,2018-01-12 01:27:07
S,2018-01-12 01:27:20
B,2018-01-12 01:28:35
S,2018-01-12 01:28:43
B,2018-01-12 01:29:03
S,2018-01-12 01:29:54
B,2018-01-12 01:31:30
S,2018-01-12 01:31:50
S,2018-01-12 01:31:54
S,2018-01-12 01:33:16
S,2018-01-12 01:33:29
S,2018-01-12 01:34:20
S,2018-01-12 01:34:47
S,2018-01-12 01:35:35
B,2018-01-12 01:35:38
B,2018-01-12 01:36:10
S,2018-01-12 01:36:13
S,2018-01-12 01:36:36
B,2018-01-12 01:36:39
B,2018-01-12 01:37:23
S,2018-01-12 01:37:38
B,2018-01-12 01:38:02
B,2018-01-12 01:38:13
S,2018-01-12 01:38:22
S,2018-01-12 01:38:26
S,2018-01-12 01:39:55
B,2018-01-12 01:40:07
S,2018-01-12 01:40:10
S,2018-01-12 01:40:32
B,2018-01-12 01:41:20
S,2018-01-12 01:42:05
B,2018-01-12 01:42:22
B,2018-01-12 01:42:37
B,2018-01-12 01:42:59
B,2018-01-12 01:43:13
B,2018-01-12 01:43:23
B,2018-01-12 01:44:44
S,2018-01-12 01:45:29
S,2018-01-12 01:47:15
S,2018-01-12 01:47:24
B,2018-01-12 01:47:26
S,2018-01-12 01:48:32
B,2018-01-12 01:49:14
S,2018-01-12 01:49:22
B,2018-01-12 01:49:52
S,2018-01-12 01:51:06
B,2018-01-12 01:51:14
S,2018-01-12 01:51:15
B,2018-01-12 01:51:44
S,2018-01-12 01:52:06
B,2018-01-12 01:52:19
S,2018-01-12 01:52:27
S,2018-01-12 01:52:54
S,2018-01-12 01:54:19
B,2018-01-12 01:55:25
B,2018-01-12 01:56:46
B,2018-01-12 01:57:08
B,2018-01-12 01:57:30
B,2018-01-12 01:57:35
S,2018-01-12 01:57:43
B,2018-01-12 01:57:50
S,2018-01-12 01:58:03
S,2018-01-12 01:59:29
B,2018-01-12 02:00:05
S,2018-01-12 02:00:08
B,2018-01-12 02:00:12
B,2018-01-12 02:01:32
B,2018-01-12 02:01:34
S,2018-01-12 02:02:11
B,2018-01-12 02:02:26
B,2018-01-12 02:03:32
B,2018-01-12 02:03:58
S,2018-01-12 02:04:43
B,2018-01-12 02:05:11
S,2018-01-12 02:05:55
S,2018-01-12 02:05:56
B,2018-01-12 02:05:58
S,2018-01-12 02:06:01
S,2018-01-12 02:06:16
B,2018-01-12 02:06:56
B,2018-01-12 02:06:59
B,2018-01-12 02:07:36
S,2018-01-12 02:07:41
B,2018-01-12 02:07:59
S,2018-01-12 02:08:15
S,2018-01-12 02:08:28
S,2018-01-12 02:08:34
S,2018-01-12 02:09:06
S,2018-01-12 02:10:20
B,2018-01-12 02:10:40
B,2018-01-12 02:11:42
S,2018-01-12 02:11:45
S,2018-01-12 02:12:13
B,2018-01-12 02:12:16
B,2018-01-12 02:13:56
S,2018-01-12 02:14:05
S,2018-01-12 02:14:25
B,2018-01-12 02:14:32
B,2018-01-12 02:14:45
S,2018-01-12 02:14:55
B,2018-01-12 02:14:58
B,2018-01-12 02:15:14
S,2018-01-12 02:16:10
S,2018-01-12 02:16:23
S,2018-01-12 02:17:13
B,2018-01-12 02:17:18
S,2018-01-12 02:17:26
B,2018-01-12 02:17:43
S,2018-01-12 02:18:07
S,2018-01-12 02:18:26
B,2018-01-12 02:18:30
B,2018-01-12 02:19:56
S,2018-01-12 02:20:03
S,2018-01-12 02:20:44
B,2018-01-12 02:21:08
S,2018-01-12 02:22:52
B,2018-01-12 02:23:01
B,2018-01-12 02:24:16
S,2018-01-12 02:24:43
B,2018-01-12 02:25:25
B,2018-01-12 02:25:48
B,2018-01-12 02:25:56
S,2018-01-12 02:27:53
B,2018-01-12 02:28:28
S,2018-01-12 02:28:41
S,2018-01-12 02:28:42
S,2018-01-12 02:29:15
B,2018-01-12 02:29:20
B,2018-01-12 02:29:44
S,2018-01-12 02:31:07
S,2018-01-12 02:32:02
B,2018-01-12 02:32:53
S,2018-01-12 02:33:11
S,2018-01-12 02:35:06
B,2018-01-12 02:35:16
S,2018-01-12 02:35:28
B,2018-01-12 02:35:44
B,2018-01-12 02:36:09
S,2018-01-12 02:36:18
B,2018-01-12 02:36:20
B,2018-01-12 02:37:48
B,2018-01-12 02:37:50
S,2018-01-12 02:37:54
S,2018-01-12 02:37:58
S,2018-01-12 02:38:18
B,2018-01-12 02:38:40
B,2018-01-12 02:40:20
S,2018-01-12 02:40:28
S,2018-01-12 02:40:33
B,2018-01-12 02:40:42
S,2018-01-12 02:42:24
S,2018-01-12 02:42:37
S,2018-01-12 02:42:56
S,2018-01-12 02:43:17
S,2018-01-12 02:43:46
B,2018-01-12 02:43:52
S,2018-01-12 02:44:34
S,2018-01-12 02:45:19
B,2018-01-12 02:45:42
B,2018-01-12 02:46:20
B,2018-01-12 02:47:23
B,2018-01-12 02:47:46
S,2018-01-12 02:47:51
S,2018-01-12 02:48:04
S,2018-01-12 02:48:45
S,2018-01-12 02:48:52
B,2018-01-12 02:49:10
B,2018-01-12 02:50:11
S,2018-01-12 02:50:28
S,2018-01-12 02:50:29
S,2018-01-12 02:50:51
S,2018-01-12 02:51:38
B,2018-01-12 02:52:04
S,2018-01-12 02:52:27
B,2018-01-12 02:52:50
B,2018-01-12 02:53:06
B,2018-01-12 02:54:04
B,2018-01-12 02:55:25
S,2018-01-12 02:56:16
S,2018-01-12 02:57:03
S,2018-01-12 02:57:19
S,2018-01-12 02:57:56
B,2018-01-12 02:58:05
B,2018-01-12 02:58:14
B,2018-01-12 02:58:23
S,2018-01-12 02:59:46
B,2018-01-12 03:00:07
B,2018-01-12 03:00:10
B,2018-01-12 03:00:23
B,2018-01-12 03:00:33
